id;code;okved;version;ismain
1040be37-22f2-4692-b384-1d26fc57363e;77.32;Аренда и лизинг строительных машин и оборудования;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;81.22;Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;46.72;Торговля оптовая металлами и металлическими рудами;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;56.1;Деятельность ресторанов и услуги по доставке продуктов питания;2014;1
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.22.1;Торговля розничная мясом и мясом птицы, включая субпродукты в специализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.59;Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах;2014;0
1d06e3dd-b59a-4afb-ad27-1d9b2ac0d3d7;53.20.31;Деятельность по курьерской доставке различными видами транспорта;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;69.1;Деятельность в области права;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;43.31;Производство штукатурных работ;2014;0
89b9ecdd-4cf2-4023-9623-eb745abb5382;46.46;Торговля оптовая фармацевтической продукцией;2014;0
6c3433e4-040e-45db-8236-ae481ebb00dd;47.53.2;Торговля розничная портьерами, тюлевыми занавесями в специализированных магазинах;2014;0
1decb496-8a76-48ed-941a-b836328cf1da;49.32;Деятельность легкового такси и арендованных легковых автомобилей с водителем;2014;1
6a7927af-f85f-4e72-8f85-16b87139b86e;47.71;Торговля розничная одеждой в специализированных магазинах;2014;0
e0ae6371-0c80-4a8a-84e8-2438903dd7a4;49.41;Деятельность автомобильного грузового транспорта;2014;0
b45d28f8-b72d-44d5-b0fe-d7261c5b2829;47.71;Торговля розничная одеждой в специализированных магазинах;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;46.73.2;Торговля оптовая пиломатериалами;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;47.52.3;Торговля розничная стеклом в специализированных магазинах;2014;0
47caa7ce-9902-49c9-873a-72d2d436094f;52.29;Деятельность вспомогательная прочая, связанная с перевозками;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;10.2;Переработка и консервирование рыбы, ракообразных и моллюсков;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;45.19;Торговля прочими автотранспортными средствами;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;56.1;Деятельность ресторанов и услуги по доставке продуктов питания;2014;0
a4965d0c-010f-4ca4-981c-ed26824fe67e;62.01;Разработка компьютерного программного обеспечения;2014;1
f98060b6-ffc6-43f6-9f75-dafaba7ab3af;68.2;Аренда и управление собственным или арендованным недвижимым имуществом;2014;1
737f32d9-9a52-4372-8a51-1accad699b87;47.75;Торговля розничная косметическими и товарами личной гигиены в специализированных магазинах;2014;0
7ac9eea2-f75a-4a70-8f7b-600031144c72;96.09;Предоставление прочих персональных услуг, не включенных в другие группировки;2014;0
c90251fc-3d92-408d-a538-1c3ec131df46;43.31;Производство штукатурных работ;2014;0
00d559c1-e701-4176-90a8-eab96c9e5854;47.71.4;Торговля розничная одеждой из кожи в специализированных магазинах;2014;0
510db443-c10c-48ca-846f-df16b8516747;27.11.1;Производство электродвигателей, генераторов и трансформаторов, кроме ремонта;2014;0
ea59bbc9-2140-48b8-b25c-75361f9d7eed;49.41;Деятельность автомобильного грузового транспорта;2014;0
03c59361-a5b0-4291-85ce-186cd36b50a9;47.81;Торговля розничная в нестационарных торговых объектах и на рынках пищевыми продуктами, напитками и табачной продукцией;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;45.32;Торговля розничная автомобильными деталями, узлами и принадлежностями;2014;1
1040be37-22f2-4692-b384-1d26fc57363e;58.12;Издание адресных справочников и списков адресатов;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;18.14;Деятельность брошюровочно- переплетная и отделочная и сопутствующие услуги;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;43.21;Производство электромонтажных работ;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;46.14;Деятельность агентов по оптовой торговле машинами, промышленным оборудованием, судами и летательными аппаратами;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;58.29;Издание прочих программных продуктов;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;65.12;Страхование, кроме страхования жизни;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;69.2;Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;77.31;Аренда и лизинг сельскохозяйственных машин и оборудования;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;81.21;Деятельность по общей уборке зданий;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;47.19;Торговля розничная прочая в неспециализированных магазинах;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;46.74;Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.21.2;Торговля розничная консервированными фруктами, овощами и орехами в специализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.51;Торговля розничная текстильными изделиями в специализированных магазинах;2014;0
1d06e3dd-b59a-4afb-ad27-1d9b2ac0d3d7;49.32;Деятельность легкового такси и арендованных легковых автомобилей с водителем;2014;1
45cf8afc-cb21-4893-8630-f91335e3610f;70.22;Консультирование по вопросам коммерческой деятельности и управления;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;43.29;Производство прочих строительно-монтажных работ;2014;0
89b9ecdd-4cf2-4023-9623-eb745abb5382;52.10.9;Хранение и складирование прочих грузов;2014;0
6c3433e4-040e-45db-8236-ae481ebb00dd;13.92;Производство готовых текстильных изделий, кроме одежды;2014;0
c3e9dda4-cacf-466c-90cd-e98aa5a05d04;10.72;Производство сухарей, печенья и прочих сухарных хлебобулочных изделий, производство мучных кондитерских изделий, тортов, пирожных, пирогов и бисквитов, предназначенных для длительного хранения;2014;0
96cccb71-f63b-4a76-abee-ffb2d9c6e944;82.99;Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки;2014;0
e0ae6371-0c80-4a8a-84e8-2438903dd7a4;49.31.25;Перевозка пассажиров фуникулерами, подвесными канатными дорогами и подъемниками, являющимися частью городской или пригородной транспортной системы;2014;0
b45d28f8-b72d-44d5-b0fe-d7261c5b2829;47.22;Торговля розничная мясом и мясными продуктами в специализированных магазинах;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;46.43.1;Торговля оптовая электрической бытовой техникой;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;47.52.2;Торговля розничная лакокрасочными материалами в специализированных магазинах;2014;0
47caa7ce-9902-49c9-873a-72d2d436094f;49.39;Деятельность прочего сухопутного пассажирского транспорта, не включенная в другие группировки;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;10.39;Прочие виды переработки и консервирования фруктов и овощей;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;56.10.21;Деятельность предприятий общественного питания с обслуживанием на вынос;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;1.49;Разведение прочих животных;2014;0
f1514d64-b1b2-4752-918c-ad7f3df98c26;47.71;Торговля розничная одеждой в специализированных магазинах;2014;1
736ff0f1-0c9e-4a2b-9b87-76a99ffb8444;95.21;Ремонт электронной бытовой техники;2014;0
00d559c1-e701-4176-90a8-eab96c9e5854;47.71.6;Торговля розничная чулочно-носочными изделиями в специализированных магазинах;2014;0
510db443-c10c-48ca-846f-df16b8516747;28.22.9;Производство прочего грузоподъемного, транспортирующего и погрузочно-разгрузочного оборудования;2014;0
067efda1-6e67-407c-baab-2314cd2e5347;47.71;Торговля розничная одеждой в специализированных магазинах;2014;1
03c59361-a5b0-4291-85ce-186cd36b50a9;81.3;Деятельность по благоустройству ландшафта;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;77.11;Аренда и лизинг легковых автомобилей и легких автотранспортных средств;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;52.1;Деятельность по складированию и хранению;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;18.2;Копирование записанных носителей информации;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;43.22;Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;46.19;Деятельность агентов по оптовой торговле универсальным ассортиментом товаров;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;62.01;Разработка компьютерного программного обеспечения;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;66.21;Оценка рисков и ущерба;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;71.12;Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;77.33;Аренда и лизинг офисных машин и оборудования, включая вычислительную технику;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;95.11;Ремонт компьютеров и периферийного компьютерного оборудования;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;45.31;Торговля оптовая автомобильными деталями, узлами и принадлежностями;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.11;Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.22.2;Торговля розничная продуктами из мяса и мяса птицы в специализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;49.41;Деятельность автомобильного грузового транспорта;2014;0
1d06e3dd-b59a-4afb-ad27-1d9b2ac0d3d7;53.20.32;Деятельность по доставке еды на дом;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;43.11;Разборка и снос зданий;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;43.91;Производство кровельных работ;2014;0
89b9ecdd-4cf2-4023-9623-eb745abb5382;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет;2014;0
c3e9dda4-cacf-466c-90cd-e98aa5a05d04;47.89;Торговля розничная в нестационарных торговых объектах и на рынках прочими товарами;2014;0
96cccb71-f63b-4a76-abee-ffb2d9c6e944;68.20.2;Аренда и управление собственным или арендованным нежилым недвижимым имуществом;2014;1
6a7927af-f85f-4e72-8f85-16b87139b86e;47.71.7;Торговля розничная головными уборами в специализированных магазинах;2014;0
e0ae6371-0c80-4a8a-84e8-2438903dd7a4;49.41.2;Перевозка грузов неспециализированными автотранспортными средствами;2014;0
b45d28f8-b72d-44d5-b0fe-d7261c5b2829;49.41;Деятельность автомобильного грузового транспорта;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;46.73.3;Торговля оптовая санитарно-техническим оборудованием;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;47.52.6;Торговля розничная садово-огородной техникой и инвентарем в специализированных магазинах;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;56.10.2;Деятельность по приготовлению и/или продаже пищи, готовой к непосредственному употреблению на месте, с транспортных средств или передвижных лавок;2014;1
0bd2daef-8331-4891-bf51-a70dbebde857;56.10.1;Деятельность ресторанов и кафе с полным ресторанным обслуживанием, кафетериев, ресторанов быстрого питания и самообслуживания;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;10.13;Производство продукции из мяса убойных животных и мяса птицы;2014;0
ba8cdb2e-13f2-4789-9e02-ec8832403e12;49.32;Деятельность легкового такси и арендованных легковых автомобилей с водителем;2014;1
a4965d0c-010f-4ca4-981c-ed26824fe67e;74.2;Деятельность в области фотографии;2014;0
cfb39c24-ace4-4e18-b0d0-0cdd8ee248f3;95.21;Ремонт электронной бытовой техники;2014;0
00d559c1-e701-4176-90a8-eab96c9e5854;47.71.8;Торговля розничная аксессуарами одежды (перчатками, галстуками, шарфами, ремнями, подтяжками и т. п.) в специализированных магазинах;2014;0
510db443-c10c-48ca-846f-df16b8516747;28.92;Производство машин и оборудования для добычи полезных ископаемых и строительства;2014;0
16050d96-2e46-4e62-8090-f0fdbebd06ed;96.03;Организация похорон и представление связанных с ними услуг;2014;1
9b1b3570-1cd7-4a18-914f-a8b031e71e00;45.20.2;Техническое обслуживание и ремонт прочих автотранспортных средств;2014;1
1040be37-22f2-4692-b384-1d26fc57363e;74.9;Деятельность профессиональная, научная и техническая прочая, не включенная в другие группировки;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;16.1;Распиловка и строгание древесины;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;33.13;Ремонт электронного и оптического оборудования;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;43.31;Производство штукатурных работ;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;47.5;Торговля розничная прочими бытовыми изделиями в специализированных магазинах;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;63.11;Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;68.1;Покупка и продажа собственного недвижимого имущества;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;72.2;Научные исследования и разработки в области общественных и гуманитарных наук;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;77.39;Аренда и лизинг прочих видов транспорта, оборудования и материальных средств, не включенных в другие группировки;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;95.29;Ремонт прочих предметов личного потребления и бытовых товаров;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;82.19;Деятельность по фотокопированию и подготовке документов и прочая специализированная вспомогательная деятельность по обеспечению деятельности офиса;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.11.3;Деятельность по розничной торговле большим товарным ассортиментом с преобладанием продовольственных товаров в неспециализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.24;Торговля розничная хлебом и хлебобулочными изделиями и кондитерскими изделиями в специализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;56.10.23;Деятельность вагончиков, палаток по приготовлению и продаже мороженого;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;43.34;Производство малярных и стекольных работ;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;43.21;Производство электромонтажных работ;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;73.11;Деятельность рекламных агентств;2014;0
6c3433e4-040e-45db-8236-ae481ebb00dd;47.59.9;Торговля розничная бытовыми изделиями и приборами, не включенными в другие группировки, в специализированных магазинах;2014;0
c3e9dda4-cacf-466c-90cd-e98aa5a05d04;16.24;Производство деревянной тары;2014;0
96cccb71-f63b-4a76-abee-ffb2d9c6e944;68.1;Покупка и продажа собственного недвижимого имущества;2014;0
e0ae6371-0c80-4a8a-84e8-2438903dd7a4;49.32;Деятельность легкового такси и арендованных легковых автомобилей с водителем;2014;1
e0ae6371-0c80-4a8a-84e8-2438903dd7a4;49.42;Предоставление услуг по перевозкам;2014;0
03d9611c-c65d-48c4-b422-36ce833b84e3;56.10.21;Деятельность предприятий общественного питания с обслуживанием на вынос;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;46.73.5;Торговля оптовая листовым стеклом;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;47.52.73;Торговля розничная металлическими и неметаллическими конструкциями в специализированных магазинах;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;45.11;Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;56.10.24;Деятельность рыночных киосков и торговых палаток по приготовлению пищи;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;77.21;Прокат и аренда товаров для отдыха и спортивных товаров;2014;0
ba8cdb2e-13f2-4789-9e02-ec8832403e12;49.39.39;Перевозки пассажиров сухопутным транспортом прочие, не включенные в другие группировки;2014;0
736ff0f1-0c9e-4a2b-9b87-76a99ffb8444;95.12;Ремонт коммуникационного оборудования;2014;1
cfb39c24-ace4-4e18-b0d0-0cdd8ee248f3;95.22;Ремонт бытовых приборов, домашнего и садового инвентаря;2014;0
2c9fdf4b-fd7c-4064-9746-924ee8408006;46.36.1;Торговля оптовая сахаром;2014;0
00d559c1-e701-4176-90a8-eab96c9e5854;47.72.2;Торговля розничная изделиями из кожи и дорожными принадлежностями в специализированных магазинах;2014;0
510db443-c10c-48ca-846f-df16b8516747;33.14;Ремонт электрического оборудования;2014;0
16050d96-2e46-4e62-8090-f0fdbebd06ed;47.78.9;Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах;2014;0
9b1b3570-1cd7-4a18-914f-a8b031e71e00;43.22;Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;74.2;Деятельность в области фотографии;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;58.11;Издание книг;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;33.12;Ремонт машин и оборудования;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;43.29;Производство прочих строительно-монтажных работ;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;46.73;Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;62.02;Деятельность консультативная и работы в области компьютерных технологий;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;66.22;Деятельность страховых агентов и брокеров;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;71.2;Технические испытания, исследования, анализ и сертификация;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;77.35;Аренда и лизинг воздушных судов и авиационного оборудования;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;95.24;Ремонт мебели и предметов домашнего обихода;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;95.12;Ремонт коммуникационного оборудования;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.11.2;Торговля розничная незамороженными продуктами, включая напитки и табачные изделия, в неспециализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.23.2;Торговля розничная консервами из рыбы и морепродуктов в специализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;56.10.22;Деятельность передвижных продовольственных лавок по приготовлению и/или продаже пищи, готовой к употреблению;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;43.99;Работы строительные специализированные прочие, не включенные в другие группировки;2014;1
45cf8afc-cb21-4893-8630-f91335e3610f;43.12;Подготовка строительной площадки;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;72.19;Научные исследования и разработки в области естественных и технических наук прочие;2014;0
6c3433e4-040e-45db-8236-ae481ebb00dd;47.51;Торговля розничная текстильными изделиями в специализированных магазинах;2014;1
c3e9dda4-cacf-466c-90cd-e98aa5a05d04;16.23;Производство прочих деревянных строительных конструкций и столярных изделий;2014;0
96cccb71-f63b-4a76-abee-ffb2d9c6e944;47.59.1;Торговля розничная мебелью в специализированных магазинах;2014;0
3c322f06-38d9-42f4-8e85-8a78c9228868;96.09;Предоставление прочих персональных услуг, не включенных в другие группировки;2014;1
e0ae6371-0c80-4a8a-84e8-2438903dd7a4;53.2;Деятельность почтовой связи прочая и курьерская деятельность;2014;0
03d9611c-c65d-48c4-b422-36ce833b84e3;81.1;Деятельность по комплексному обслуживанию помещений;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;46.73.6;Торговля оптовая прочими строительными материалами и изделиями;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;47.52.71;Торговля розничная пиломатериалами в специализированных магазинах;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;1.47;Разведение сельскохозяйственной птицы;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;10.12;Производство и консервирование мяса птицы;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;77.12;Аренда и лизинг грузовых транспортных средств;2014;0
ba8cdb2e-13f2-4789-9e02-ec8832403e12;49.39.32;Перевозка пассажиров автобусами по туристическим или экскурсионным маршрутам;2014;0
a4965d0c-010f-4ca4-981c-ed26824fe67e;62.03;Деятельность по управлению компьютерным оборудованием;2014;0
cfb39c24-ace4-4e18-b0d0-0cdd8ee248f3;95.11;Ремонт компьютеров и периферийного компьютерного оборудования;2014;0
737f32d9-9a52-4372-8a51-1accad699b87;68.2;Аренда и управление собственным или арендованным недвижимым имуществом;2014;0
c90251fc-3d92-408d-a538-1c3ec131df46;41.1;Разработка строительных проектов;2014;0
c90251fc-3d92-408d-a538-1c3ec131df46;43.33;Работы по устройству покрытий полов и облицовке стен;2014;0
00d559c1-e701-4176-90a8-eab96c9e5854;47.8;Торговля розничная в нестационарных торговых объектах и на рынках;2014;0
510db443-c10c-48ca-846f-df16b8516747;46.9;Торговля оптовая неспециализированная;2014;0
03c59361-a5b0-4291-85ce-186cd36b50a9;96.03;Организация похорон и представление связанных с ними услуг;2014;1
9b1b3570-1cd7-4a18-914f-a8b031e71e00;43.29;Производство прочих строительно-монтажных работ;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;46.24;Торговля оптовая шкурами и кожей;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;16.21;Производство шпона, фанеры, деревянных плит и панелей;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;33.14;Ремонт электрического оборудования;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;43.32;Работы столярные и плотничные;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;49.32;Деятельность легкового такси и арендованных легковых автомобилей с водителем;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;63.12;Деятельность web-порталов;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;66.29;Деятельность вспомогательная прочая в сфере страхования и пенсионного обеспечения;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;72.19;Научные исследования и разработки в области естественных и технических наук прочие;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;77.34;Аренда и лизинг водных транспортных средств и оборудования;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;95.21;Ремонт электронной бытовой техники;2014;0
1040be37-22f2-4692-b384-1d26fc57363e;95.22;Ремонт бытовых приборов, домашнего и садового инвентаря;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.11.1;Торговля розничная замороженными продуктами в неспециализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;47.23;Торговля розничная рыбой, ракообразными и моллюсками в специализированных магазинах;2014;0
ec6eb560-eef6-4194-9d19-f3756a872ff4;56.10.21;Деятельность предприятий общественного питания с обслуживанием на вынос;2014;0
1d06e3dd-b59a-4afb-ad27-1d9b2ac0d3d7;53.20.39;Деятельность курьерская прочая;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;62.02.9;Деятельность консультативная в области компьютерных технологий прочая;2014;0
45cf8afc-cb21-4893-8630-f91335e3610f;69.20.1;Деятельность по проведению финансового аудита;2014;0
a6ae64d5-505b-4440-b8a1-c9372020ec6a;95.29.1;Ремонт одежды и текстильных изделий;2014;1
c3e9dda4-cacf-466c-90cd-e98aa5a05d04;10.71;Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения;2014;0
96cccb71-f63b-4a76-abee-ffb2d9c6e944;47.59;Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах;2014;0
6a7927af-f85f-4e72-8f85-16b87139b86e;47.72.1;Торговля розничная обувью в специализированных магазинах;2014;0
e0ae6371-0c80-4a8a-84e8-2438903dd7a4;49.41.3;Аренда грузового автомобильного транспорта с водителем;2014;0
03d9611c-c65d-48c4-b422-36ce833b84e3;69.1;Деятельность в области права;2014;1
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;46.73.4;Торговля оптовая лакокрасочными материалами;2014;0
4d761ac2-b3f6-44e8-a023-8b18ccf79b7e;47.52.7;Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;10.41;Производство масел и жиров;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;16.1;Распиловка и строгание древесины;2014;0
0bd2daef-8331-4891-bf51-a70dbebde857;01.13.1;Выращивание овощей;2014;0
ba8cdb2e-13f2-4789-9e02-ec8832403e12;49.39;Деятельность прочего сухопутного пассажирского транспорта, не включенная в другие группировки;2014;0
736ff0f1-0c9e-4a2b-9b87-76a99ffb8444;47.41;Торговля розничная компьютерами, периферийными устройствами к ним и программным обеспечением в специализированных магазинах;2014;0
cfb39c24-ace4-4e18-b0d0-0cdd8ee248f3;95.29;Ремонт прочих предметов личного потребления и бытовых товаров;2014;0
7ac9eea2-f75a-4a70-8f7b-600031144c72;45.31.1;Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов;2014;0
c90251fc-3d92-408d-a538-1c3ec131df46;43.12;Подготовка строительной площадки;2014;0
c90251fc-3d92-408d-a538-1c3ec131df46;43.91;Производство кровельных работ;2014;0
4557a262-17ca-4e07-b4ea-4193aa18e929;62.03;Деятельность по управлению компьютерным оборудованием;2014;0
955fcd28-e9ed-4207-8029-2760e3144e6a;47.99;Торговля розничная прочая вне магазинов, палаток, рынков;2014;1
737f32d9-9a52-4372-8a51-1accad699b87;47.71;Торговля розничная одеждой в специализированных магазинах;2014;0
7ac9eea2-f75a-4a70-8f7b-600031144c72;66.22;Деятельность страховых агентов и брокеров;2014;0
c90251fc-3d92-408d-a538-1c3ec131df46;43.29;Производство прочих строительно-монтажных работ;2014;0
4557a262-17ca-4e07-b4ea-4193aa18e929;63.11;Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность;2014;0
2c9fdf4b-fd7c-4064-9746-924ee8408006;46.38.23;Торговля оптовая мукой и макаронными изделиями;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;33.11;Ремонт металлоизделий;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;42.21;Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;43.12.3;Производство земляных работ;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;43.34.2;Производство стекольных работ;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;55.2;Деятельность по предоставлению мест для краткосрочного проживания;2014;0
444c7751-0d92-437d-ae7b-6aea359fe224;56.29;Деятельность предприятий общественного питания по прочим видам организации питания;2014;0
285cbf09-38fe-4af2-ac5e-c4f1aa6319d4;47.91.2;Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет;2014;1
de20d788-5c1e-41b0-881c-76bc7fb0f258;65.12.1;Страхование медицинское;2014;0
399d93b0-0919-4ec7-b07f-d8458d54d893;47.5;Торговля розничная прочими бытовыми изделиями в специализированных магазинах;2014;1
399d93b0-0919-4ec7-b07f-d8458d54d893;43.99;Работы строительные специализированные прочие, не включенные в другие группировки;2014;0
4e96c184-44d8-4310-ada2-5143ca8ab9c2;49.41;Деятельность автомобильного грузового транспорта;2014;0
eab659d4-be99-4c68-bb07-4ed2064edfc2;46.73.6;Торговля оптовая прочими строительными материалами и изделиями;2014;0
76aadb7e-5b5c-4a02-812c-b8e02c2dc568;47.2;Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах;2014;0
b937cde7-8b0b-44cc-8e84-28dee1ce4c98;43.11;Разборка и снос зданий;2014;0
b937cde7-8b0b-44cc-8e84-28dee1ce4c98;25.61;Обработка металлов и нанесение покрытий на металлы;2014;0
b937cde7-8b0b-44cc-8e84-28dee1ce4c98;43.91;Производство кровельных работ;2014;0
b937cde7-8b0b-44cc-8e84-28dee1ce4c98;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет;2014;0
